Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1.5,1.75,-1.375,-0.02685547,0.03857422,0.9907227,-0.05761719,0.2827148,-0.3447266
1.5625,2.4375,-1.6875,-0.02294922,0.03076172,0.9790039,-0.05761719,0.2827148,-0.3447266
2.5625,3.0625,-2.125,-0.01123047,0.01513672,0.9750977,-0.06933594,0.28125,-0.3417969
1.875,3,-2.125,-0.01513672,0.03076172,0.9829102,-0.06933594,0.28125,-0.3417969
2.4375,2.6875,-1.875,-0.03076172,0.02685547,0.9594727,-0.06933594,0.28125,-0.3417969
2.9375,2,-2.125,-0.02294922,0.03076172,0.9594727,-0.06494141,0.2861328,-0.3500977
2,1.75,-2.75,-0.01513672,0.04248047,0.9750977,-0.06494141,0.2861328,-0.3500977
3.0625,1.375,-2.25,-0.02685547,0.02685547,0.9907227,-0.06494141,0.2861328,-0.3500977
2.8125,0.875,-2,-0.01513672,0.02685547,0.9633789,-0.06347656,0.2871094,-0.3388672
3.0625,0.5,-2.375,-0.02685547,0.003417969,0.9633789,-0.06347656,0.2871094,-0.3388672
3.75,0.25,-1.8125,-0.01513672,0.03076172,0.9633789,-0.06347656,0.2871094,-0.3388672
2.8125,-0.4375,-1.9375,-0.01123047,0.03076172,0.9829102,-0.06347656,0.2871094,-0.3388672
3.0625,-0.4375,-1.6875,-0.007324219,0,0.9594727,-0.06347656,0.2836914,-0.3349609
3.5625,-0.5625,-1.5625,-0.01904297,0.01513672,0.9672852,-0.06347656,0.2836914,-0.3349609
2.6875,-0.5,-1,-0.007324219,0.01513672,0.9672852,-0.06347656,0.2836914,-0.3349609
3.0625,-1.375,-1.25,0,0.03466797,0.9477539,-0.06494141,0.2827148,-0.3500977
3.1875,-1.1875,-2.0625,0.003417969,0.02294922,0.9672852,-0.06494141,0.2827148,-0.3500977
4.375,-2.3125,-2,-0.01123047,0.02294922,0.9672852,-0.06494141,0.2827148,-0.3500977
4.625,-3.0625,-1.875,-0.003417969,0.03857422,0.9477539,-0.06933594,0.2871094,-0.3388672
5.6875,-3.625,-2,0.007324219,0.01513672,0.9672852,-0.06933594,0.2871094,-0.3388672
5.9375,-3.5,-2.125,0.003417969,0.01513672,0.9477539,-0.06933594,0.2871094,-0.3388672
5.375,-4.625,-1.875,0,0.01513672,0.9633789,-0.06933594,0.2871094,-0.3388672
6.4375,-4.875,-2.3125,-0.02685547,0.01513672,0.9516602,-0.06591797,0.2895508,-0.3500977
7.25,-5.8125,-1.8125,-0.01123047,0.01123047,0.9594727,-0.06591797,0.2895508,-0.3500977
8.25,-7.25,-1.1875,-0.01123047,0.04248047,0.9555664,-0.06591797,0.2895508,-0.3500977
8.1875,-8.375,-1.375,-0.03466797,0.01513672,0.9672852,-0.06591797,0.28125,-0.3500977
9.0625,-10.5625,-1.4375,-0.03466797,0.01513672,0.9672852,-0.06591797,0.28125,-0.3500977
10.25,-11.5,-1.5625,-0.03076172,0.05029297,0.9633789,-0.06591797,0.28125,-0.3500977
10.5625,-13.4375,-2.375,-0.01123047,0.03857422,0.9633789,-0.06933594,0.2861328,-0.3388672
11.5625,-15.3125,-2.375,0.003417969,0.02685547,0.9516602,-0.06933594,0.2861328,-0.3388672
12.0625,-16.875,-2.625,-0.01513672,0.04248047,0.9750977,-0.06933594,0.2861328,-0.3388672
13.1875,-19.4375,-3.875,-0.01513672,0.05810547,0.9555664,-0.06933594,0.2861328,-0.3388672
11.875,-23.375,-3.8125,-0.003417969,0.04638672,0.9399414,-0.06933594,0.2861328,-0.3388672
13.875,-23.875,-4.6875,-0.01513672,0.05419922,0.9829102,-0.06933594,0.2861328,-0.3388672
14.25,-27.25,-5.375,-0.007324219,0.06201172,0.9555664,-0.06933594,0.2861328,-0.3388672
15.1875,-29.4375,-5.9375,-0.03466797,0.06982422,0.9711914,-0.0625,0.28125,-0.340332
14.5625,-33,-6.125,-0.01123047,0.05810547,0.9555664,-0.0625,0.28125,-0.340332
15.3125,-35.5625,-6.875,0,0.06982422,0.9477539,-0.0625,0.28125,-0.340332
16.25,-37.5,-7.3125,0.007324219,0.03466797,0.9672852,-0.07177734,0.277832,-0.3432617
19.125,-40.875,-8.625,0.02294922,0.05810547,0.9360352,-0.07177734,0.277832,-0.3432617
19.8125,-45.375,-8.4375,0.01513672,0.04638672,0.9360352,-0.07177734,0.277832,-0.3432617
21.75,-48.5625,-9.1875,0.03076172,0.02294922,0.9086914,-0.07177734,0.277832,-0.3432617
22.75,-51.75,-8.8125,0.04638672,0.04638672,0.9516602,-0.07177734,0.277832,-0.3432617
24.25,-55.1875,-9.5625,0.04638672,0.03076172,0.9555664,-0.07177734,0.277832,-0.3432617
25.1875,-56.4375,-9.8125,0.06201172,0.02685547,0.9672852,-0.07177734,0.277832,-0.3432617
27.375,-57.75,-9.625,0.08935547,0,0.9321289,-0.07763672,0.2792969,-0.347168
26.75,-57.3125,-9.375,0.02685547,-0.003417969,0.9946289,-0.07763672,0.2792969,-0.347168
25.375,-59.5,-8.125,0.08154297,0.1166992,0.9594727,-0.07763672,0.2792969,-0.347168
23.8125,-59.3125,-9.875,0.300293,-0.04638672,0.9829102,-0.08251953,0.277832,-0.3374023
29.875,-43.5625,-8.8125,0.2182617,-0.112793,1.001953,-0.08251953,0.277832,-0.3374023
27,-27.1875,-0.1875,0.159668,-0.06982422,0.9555664,-0.08251953,0.277832,-0.3374023
17.125,-17.875,6.375,0.237793,0.02685547,1.162109,-0.08789063,0.2734375,-0.3432617
14.5,7.5,8.625,0.2456055,-0.01123047,1.201172,-0.08789063,0.2734375,-0.3432617
13.5,28.9375,12.4375,0.2729492,-0.08544922,1.138672,-0.08789063,0.2734375,-0.3432617
15.125,54.1875,15.3125,0.4716797,-0.06591797,1.193359,-0.08789063,0.2734375,-0.3432617
22,105.3125,13.4375,0.8344727,-0.1049805,1.306641,-0.07666016,0.2685547,-0.3447266
34.625,174.8125,6.875,0.9555664,-0.1049805,1.298828,-0.07666016,0.2685547,-0.3447266
39.125,241.6875,3.25,0.9633789,0.1791992,1.39209,-0.07666016,0.2685547,-0.3447266
20.0625,310.6875,3.8125,1.115234,0.190918,1.54834,-0.07177734,0.2675781,-0.3349609
18.25,395.375,1.125,1.985352,0.2299805,1.497559,-0.07177734,0.2675781,-0.3349609
4.4375,538.0625,9.5,2.148926,-0.4169922,1.481934,-0.07177734,0.2675781,-0.3349609
54.3125,634.6875,9.1875,0.9477539,-0.4833984,1.353027,-0.04150391,0.2661133,-0.3530273
86.4375,646.3125,15.25,-0.8969727,-0.6704102,2.211426,-0.04150391,0.2661133,-0.3530273
125,571.9375,13.5625,-0.7836914,-0.5771484,1.883789,-0.04150391,0.2661133,-0.3530273
112.5625,625.4375,19.6875,-2.000488,-0.4052734,1.661621,-0.04150391,0.2661133,-0.3530273
6.5625,551.5625,5,-0.6083984,0.06201172,1.595215,0.003417969,0.253418,-0.347168
-7.8125,619.6875,-25.8125,-0.2768555,-1.240234,1.71582,0.003417969,0.253418,-0.347168
33.4375,642.3125,-47.375,-0.7797852,-1.001953,1.481934,0.003417969,0.253418,-0.347168
13.25,655.5,-83.0625,-0.5341797,-0.7797852,1.115234,0.03613281,0.2558594,-0.347168
25.375,684.9375,-119.0625,-0.6435547,-1.021484,1.372559,0.03613281,0.2558594,-0.347168
66.6875,640.625,-112.375,-3.396973,-1.524902,1.622559,0.03613281,0.2558594,-0.347168
51.25,473.1875,-103.5625,-4.40332,-0.07763672,1.696289,0.06884766,0.25,-0.3334961
-1.8125,285.0625,-123.9375,-3.966797,0.2495117,2.613281,0.06884766,0.25,-0.3334961
4.3125,141.5,-150.5625,-2.66748,0.007324219,2.890137,0.06884766,0.25,-0.3334961
14.875,80.1875,-162.8125,-1.618652,-0.1206055,2.59375,0.06884766,0.25,-0.3334961
34.75,70.25,-168.8125,-1.341309,0.06982422,2.371094,0.06884766,0.25,-0.3334961
35.1875,69.5,-163.4375,-1.326172,0.5458984,1.813477,0.06884766,0.25,-0.3334961
20.5625,73.5625,-152,-1.364746,0.8032227,1.427246,0.06884766,0.25,-0.3334961
6.6875,84.0625,-137.4375,-1.36084,0.8540039,1.208984,0.09912109,0.2514648,-0.3125
-10.5625,100.75,-125.625,-1.314453,0.9360352,0.8735352,0.09912109,0.2514648,-0.3125
-23.375,125.3125,-115.5,-1.224609,0.9477539,0.7641602,0.09912109,0.2514648,-0.3125
-33.125,151.25,-104.4375,-1.197266,0.9750977,0.7602539,0.105957,0.2475586,-0.3110352
-42.375,176.6875,-94.125,-1.220703,1.001953,0.9204102,0.105957,0.2475586,-0.3110352
-50.1875,193.875,-78.9375,-1.244141,1.025391,1.201172,0.105957,0.2475586,-0.3110352
-54,205.0625,-65.375,-1.267578,0.9907227,1.36084,0.105957,0.2475586,-0.3110352
-57.0625,206.4375,-52.25,-1.271484,0.9125977,1.657715,0.105957,0.2475586,-0.3110352
-56.125,201.3125,-41.5625,-1.208984,0.8500977,1.864258,0.105957,0.2475586,-0.3110352
-53.9375,191.875,-30.6875,-1.208984,0.8266602,1.926758,0.105957,0.2475586,-0.3110352
-52.5625,179.125,-21.375,-1.107422,0.7368164,1.969727,0.1396484,0.2475586,-0.2958984
-50.6875,167.4375,-13.3125,-1.009766,0.6860352,1.981445,0.1396484,0.2475586,-0.2958984
-49.4375,157,-5.3125,-0.9711914,0.6435547,1.954102,0.1396484,0.2475586,-0.2958984
-51.1875,149.1875,0.625,-0.8657227,0.5615234,1.833008,0.1572266,0.253418,-0.284668
-54.625,142.25,7.125,-0.7797852,0.4833984,1.735352,0.1572266,0.253418,-0.284668
-59.3125,136.875,12.6875,-0.7055664,0.4404297,1.676758,0.1572266,0.253418,-0.284668
-63.8125,133.4375,17,-0.6318359,0.3896484,1.661621,0.1616211,0.2568359,-0.2875977
-69.0625,131.375,20.375,-0.5654297,0.3041992,1.61084,0.1616211,0.2568359,-0.2875977
-73.75,127.4375,22.5,-0.4599609,0.284668,1.638184,0.1616211,0.2568359,-0.2875977
-79.1875,121.875,24.625,-0.3896484,0.2299805,1.692383,0.1616211,0.2568359,-0.2875977
-84.375,114.375,26.1875,-0.3662109,0.1323242,1.711914,0.1806641,0.2558594,-0.2875977
-87.75,106.75,26.4375,-0.269043,0.1245117,1.731445,0.1806641,0.2558594,-0.2875977
-90.875,97.875,25.6875,-0.175293,0.04638672,1.758789,0.1806641,0.2558594,-0.2875977
-91.3125,89.5,24.25,-0.1206055,0.007324219,1.782227,0.1767578,0.2524414,-0.2788086
-91.3125,81.4375,22.625,-0.04638672,-0.02294922,1.813477,0.1767578,0.2524414,-0.2788086
-90.9375,72.5625,20.6875,0.03466797,-0.07373047,1.868164,0.1767578,0.2524414,-0.2788086
-90.1875,59.0625,17.5,0.06982422,-0.1088867,1.915039,0.1713867,0.2568359,-0.2944336
-88.375,45.25,14.375,0.1401367,-0.1362305,1.938477,0.1713867,0.2568359,-0.2944336
-85.4375,29.4375,10.9375,0.2026367,-0.1713867,1.899414,0.1713867,0.2568359,-0.2944336
-82.25,12.875,5.4375,0.2182617,-0.3120117,1.860352,0.1713867,0.2568359,-0.2944336
-79.8125,-7,0.75,0.2807617,-0.1948242,1.825195,0.1655273,0.2583008,-0.2944336
-76,-24.5,-6,0.3974609,-0.206543,1.743164,0.1655273,0.2583008,-0.2944336
-73.9375,-40.4375,-13.375,0.4404297,-0.253418,1.622559,0.1655273,0.2583008,-0.2944336
-70.875,-54.0625,-19.1875,0.5146484,-0.2338867,1.560059,0.1523438,0.2524414,-0.3027344
-67.6875,-66.5625,-25.5625,0.5810547,-0.2299805,1.45459,0.1523438,0.2524414,-0.3027344
-64.1875,-78.75,-31.6875,0.6044922,-0.2182617,1.287109,0.1523438,0.2524414,-0.3027344
-61.375,-91.8125,-38.125,0.6201172,-0.2182617,1.228516,0.1420898,0.2558594,-0.2915039
-57.5625,-103.3125,-44.3125,0.6591797,-0.2026367,1.123047,0.1420898,0.2558594,-0.2915039
-55.1875,-112.875,-50.3125,0.6938477,-0.175293,1.076172,0.1420898,0.2558594,-0.2915039
-51.75,-122.375,-56.0625,0.7055664,-0.1401367,1.033203,0.1420898,0.2558594,-0.2915039
-46.5625,-131.375,-62.1875,0.7055664,-0.1088867,0.9360352,0.1420898,0.2558594,-0.2915039
-41.75,-141,-67.5,0.7094727,-0.05810547,0.9321289,0.1420898,0.2558594,-0.2915039
-37.25,-150.75,-71.3125,0.7133789,0.003417969,0.9438477,0.1420898,0.2558594,-0.2915039
-30.75,-158,-73.75,0.7133789,0.08544922,0.9399414,0.1010742,0.2514648,-0.2929688
-23.75,-165.0625,-75,0.7329102,0.1518555,0.9204102,0.1010742,0.2514648,-0.2929688
-17.4375,-173.5,-75.625,0.6899414,0.2260742,0.8696289,0.1010742,0.2514648,-0.2929688
-10.8125,-184.125,-75.1875,0.6743164,0.3583984,0.8305664,0.08251953,0.2441406,-0.2958984
-3.625,-196.25,-73.3125,0.6435547,0.4287109,0.7524414,0.08251953,0.2441406,-0.2958984
2.0625,-208.875,-69.6875,0.6162109,0.5576172,0.6357422,0.08251953,0.2441406,-0.2958984
8.0625,-222.5625,-65.625,0.5849609,0.6743164,0.5341797,0.08251953,0.2441406,-0.2958984
13.5,-234.75,-59.875,0.5615234,0.7172852,0.4638672,0.08251953,0.2441406,-0.2958984
18.75,-244.6875,-52.8125,0.5341797,0.7954102,0.3276367,0.08251953,0.2441406,-0.2958984
23.75,-251.75,-43.5,0.5185547,0.9086914,0.1870117,0.08251953,0.2441406,-0.2958984
27.3125,-253.875,-33.8125,0.5224609,0.9243164,0.1479492,0.03271484,0.2304688,-0.2788086
31.5625,-253.6875,-23.5,0.4990234,0.9360352,0.05419922,0.03271484,0.2304688,-0.2788086
36.6875,-250,-13,0.5107422,0.9868164,0.03076172,0.03271484,0.2304688,-0.2788086
41.375,-243.1875,-1.6875,0.4990234,0.9672852,0.03466797,0.01367188,0.2231445,-0.2695313
48.75,-235.75,9.625,0.4599609,0.9790039,0.128418,0.01367188,0.2231445,-0.2695313
56.6875,-229,21.8125,0.3583984,0.9282227,0.1713867,0.01367188,0.2231445,-0.2695313
65.3125,-228.125,31.6875,0.2924805,0.9086914,0.190918,-0.01464844,0.2197266,-0.2568359
74.25,-230.125,41.9375,0.237793,0.8540039,0.1049805,-0.01464844,0.2197266,-0.2568359
82.625,-230.6875,48.5625,0.2338867,0.7368164,0.128418,-0.01464844,0.2197266,-0.2568359
94,-229.4375,55.375,0.237793,0.6782227,0.1479492,-0.01464844,0.2197266,-0.2568359
103.875,-227.1875,61.3125,0.175293,0.5732422,0.1166992,-0.03320313,0.2060547,-0.2485352
113.1875,-226.3125,66.4375,0.1323242,0.4833984,0.04638672,-0.03320313,0.2060547,-0.2485352
123.0625,-227.625,71.25,-0.01904297,0.4404297,0.03857422,-0.03320313,0.2060547,-0.2485352
129.9375,-228.625,75.5625,-0.1166992,0.3583984,-0.05029297,-0.05664063,0.1967773,-0.2216797
135.6875,-226.625,79.75,-0.1518555,0.2495117,-0.07763672,-0.05664063,0.1967773,-0.2216797
141,-221.0625,83.125,-0.2104492,0.1948242,-0.09716797,-0.05664063,0.1967773,-0.2216797
145.4375,-209.9375,85.375,-0.2416992,0.1088867,-0.128418,-0.06933594,0.1826172,-0.2036133
149.625,-193.9375,87.4375,-0.237793,0.01513672,-0.03857422,-0.06933594,0.1826172,-0.2036133
153.625,-178,89.25,-0.2807617,-0.01123047,-0.003417969,-0.06933594,0.1826172,-0.2036133
153.8125,-164.4375,92.5,-0.4208984,-0.04638672,0.06982422,-0.06933594,0.1826172,-0.2036133
152.375,-158.75,94.5,-0.4873047,-0.128418,0.1401367,-0.07666016,0.1801758,-0.1660156
149.375,-160.625,96.5,-0.6552734,-0.1635742,0.128418,-0.07666016,0.1801758,-0.1660156
144.9375,-164.875,96.125,-0.7485352,-0.3041992,0.1479492,-0.07666016,0.1801758,-0.1660156
142.3125,-168.5,93.125,-0.7758789,-0.4833984,0.1206055,-0.09277344,0.1791992,-0.1479492
140.3125,-168.6875,88.875,-0.8149414,-0.5927734,0.1245117,-0.09277344,0.1791992,-0.1479492
138.625,-166.3125,83.125,-0.8110352,-0.7329102,0.09326172,-0.09277344,0.1791992,-0.1479492
136.3125,-159.625,75,-0.8305664,-0.8149414,0.1401367,-0.1054688,0.1674805,-0.121582
134,-148.125,65.4375,-0.8735352,-0.9438477,0.159668,-0.1054688,0.1674805,-0.121582
130.8125,-136.75,56.6875,-0.9555664,-1.013672,0.2338867,-0.1054688,0.1674805,-0.121582
127.5,-128.3125,46.4375,-1.044922,-0.9907227,0.2924805,-0.1054688,0.1674805,-0.121582
121.625,-125.25,37.75,-1.208984,-0.9516602,0.3120117,-0.1054688,0.1674805,-0.121582
112.875,-124.1875,28.6875,-1.298828,-0.8305664,0.3349609,-0.1054688,0.1674805,-0.121582
102.1875,-125.0625,21.5,-1.333496,-0.7680664,0.3740234,-0.1054688,0.1674805,-0.121582
86.125,-120.8125,14.3125,-1.306641,-0.5966797,0.4638672,-0.1079102,0.1723633,-0.07666016
71.3125,-113.6875,10.625,-1.380371,-0.4873047,0.5537109,-0.1079102,0.1723633,-0.07666016
51.9375,-105.1875,9.3125,-1.415527,-0.4365234,0.5966797,-0.1079102,0.1723633,-0.07666016
37.375,-99.8125,8.0625,-1.51709,-0.3583984,0.5888672,-0.09960938,0.1699219,-0.04492188
24.6875,-102.0625,6.625,-1.599121,-0.3349609,0.5615234,-0.09960938,0.1699219,-0.04492188
14.4375,-105.3125,3.6875,-1.618652,-0.2963867,0.5224609,-0.09960938,0.1699219,-0.04492188
3.9375,-103.625,1.0625,-1.64209,-0.269043,0.4873047,-0.09960938,0.1699219,-0.04492188
-2.4375,-97.25,-1.25,-1.622559,-0.315918,0.4599609,-0.09960938,0.1699219,-0.04492188
-5,-89.0625,-4.75,-1.676758,-0.3081055,0.4287109,-0.09960938,0.1699219,-0.04492188
-5.375,-80.5625,-6.875,-1.719727,-0.3120117,0.3623047,-0.09960938,0.1699219,-0.04492188
-4.4375,-72.875,-11,-1.727539,-0.2456055,0.3237305,-0.09960938,0.1689453,-0.01806641
-2.75,-63.0625,-13.8125,-1.719727,-0.2182617,0.2963867,-0.09960938,0.1689453,-0.01806641
1.3125,-52.25,-16.4375,-1.727539,-0.1245117,0.2924805,-0.09960938,0.1689453,-0.01806641
5.9375,-42.25,-17.75,-1.735352,-0.003417969,0.2807617,-0.1020508,0.1748047,-0.005859375
12.3125,-35.6875,-17.5,-1.762695,0.03857422,0.2768555,-0.1020508,0.1748047,-0.005859375
17.8125,-29.375,-16.25,-1.719727,0.1831055,0.3081055,-0.1020508,0.1748047,-0.005859375
23.4375,-21.0625,-13.375,-1.676758,0.2885742,0.3427734,-0.09863281,0.1699219,0.01611328
28.125,-14.875,-8.5625,-1.680664,0.3701172,0.3623047,-0.09863281,0.1699219,0.01611328
32.5625,-10.1875,-2.625,-1.680664,0.4521484,0.3081055,-0.09863281,0.1699219,0.01611328
37.0625,-6.6875,3.5625,-1.653809,0.4990234,0.3120117,-0.09863281,0.1699219,0.01611328
42.6875,0.25,9.5625,-1.575684,0.5029297,0.3427734,-0.112793,0.1733398,0.01318359
48.625,10.875,15.9375,-1.520996,0.4951172,0.3818359,-0.112793,0.1733398,0.01318359
56,22.125,23.1875,-1.497559,0.4716797,0.4091797,-0.112793,0.1733398,0.01318359
60,30.0625,28.75,-1.493652,0.4794922,0.4091797,-0.1069336,0.1723633,0.02294922
64.125,31.875,35.125,-1.513184,0.4326172,0.331543,-0.1069336,0.1723633,0.02294922
73.1875,24.4375,29.4375,-1.470215,3.998047,-0.03076172,-0.1069336,0.1723633,0.02294922
-329.1875,252.5,108.375,-0.06591797,3.869141,1.739258,-0.1230469,0.1733398,0.03271484
-706.3125,98.9375,67.0625,-4.563477,-1.240234,2.363281,-0.1230469,0.1733398,0.03271484
-304.0625,-281.8125,103.8125,-2.835449,-0.5966797,4.290527,-0.1230469,0.1733398,0.03271484
-317.125,-452.1875,53.6875,-2.414063,-0.222168,4.512695,-0.1230469,0.1733398,0.03271484
-223.5625,-413.6875,93.4375,0.8188477,-0.9946289,4.122559,-0.1313477,0.1699219,0.02587891
-145.6875,-273.1875,87.5,1.251953,-0.6977539,1.442871,-0.1313477,0.1699219,0.02587891
-150.3125,-206.5,77.875,0.6123047,-0.9399414,0.6665039,-0.1313477,0.1699219,0.02587891
-158.1875,-179.875,79,1.044922,-0.5068359,-0.06591797,-0.1279297,0.1640625,0.02441406
-222.9375,-93.6875,72.9375,1.536621,-0.6704102,0.5615234,-0.1279297,0.1640625,0.02441406
-144.25,-25.875,34.6875,1.48584,-1.232422,1.419434,-0.1279297,0.1640625,0.02441406
-43.9375,9.8125,-13.625,1.193359,-1.532715,2.258301,-0.1240234,0.1640625,0.01757813
13.75,46.8125,-15.3125,0.6704102,-1.111328,1.189453,-0.1240234,0.1640625,0.01757813
-62.8125,84.875,2,0.112793,0.2338867,0.5146484,-0.1240234,0.1640625,0.01757813
-66,77.6875,-0.125,-0.06201172,-0.03076172,0.7329102,-0.1240234,0.1640625,0.01757813
20.1875,30.8125,-19,-0.1401367,0.07763672,0.9438477,-0.1264648,0.1689453,0.02050781
-3.125,15.3125,-24.3125,-0.1635742,0.5537109,0.8969727,-0.1264648,0.1689453,0.02050781
-29,4.5625,-24.375,-0.01513672,-0.07373047,1.208984,-0.1264648,0.1689453,0.02050781
-2.875,4.6875,-25.8125,0.1049805,-0.3276367,1.169922,-0.1279297,0.1699219,0.01611328
7.5,18.8125,-20.3125,0.1323242,-0.2456055,0.9438477,-0.1279297,0.1699219,0.01611328
9.0625,20.125,-16.25,-0.01123047,-0.07373047,0.9165039,-0.1279297,0.1699219,0.01611328
10.0625,15,-14.4375,-0.05810547,-0.05419922,0.8579102,-0.1254883,0.1699219,0.02587891
1.8125,9.9375,-9,-0.04248047,-0.1166992,0.9008789,-0.1254883,0.1699219,0.02587891
7.0625,11.125,-5.5,-0.07373047,-0.1010742,0.9633789,-0.1254883,0.1699219,0.02587891
7.5,7.9375,-2.625,-0.1010742,-0.02294922,0.9633789,-0.1254883,0.1699219,0.02587891
1.375,1.75,1.0625,-0.1245117,0.003417969,0.9868164,-0.1254883,0.1699219,0.02587891
-2.1875,-1.3125,3.625,-0.06591797,-0.06982422,0.9868164,-0.1254883,0.1699219,0.02587891
-3.375,0,6.3125,-0.03076172,-0.08544922,1.005859,-0.1254883,0.1699219,0.02587891
-3.25,1.3125,7.8125,-0.02294922,-0.003417969,0.9594727,-0.1298828,0.1655273,0.02050781
-5.5,-0.0625,8.5625,-0.01513672,0.04638672,0.9633789,-0.1298828,0.1655273,0.02050781
-5.125,-0.6875,7.625,-0.05029297,0.03466797,0.9868164,-0.1298828,0.1655273,0.02050781
-5.4375,-2.1875,6.125,-0.08154297,0.04248047,1.013672,-0.1264648,0.1699219,0.02734375
-6.0625,-3.5625,4.9375,-0.08544922,0.09326172,1.044922,-0.1264648,0.1699219,0.02734375
-7.5625,-3.875,3.0625,-0.06201172,0.08935547,1.052734,-0.1264648,0.1699219,0.02734375
-7.8125,-2.5,2.1875,-0.03466797,0.05419922,1.037109,-0.1289063,0.1606445,0.01757813
-7.5,-0.1875,0.1875,-0.02294922,0.04248047,1.021484,-0.1289063,0.1606445,0.01757813
-8.0625,1.0625,-0.8125,-0.05419922,0.03076172,1.005859,-0.1289063,0.1606445,0.01757813
-8.875,1.25,-1.4375,-0.03857422,0.01513672,1.017578,-0.1289063,0.1606445,0.01757813
-8.75,2.8125,-2.3125,-0.03076172,0,0.9946289,-0.1298828,0.1640625,0.02294922
-9.875,2.5,-2.25,-0.04638672,-0.02294922,0.9985352,-0.1298828,0.1640625,0.02294922
-11,3.5625,-0.8125,-0.03466797,-0.03466797,1.013672,-0.1298828,0.1640625,0.02294922
-12.9375,3.625,-0.0625,-0.05029297,-0.01123047,0.9946289,-0.1313477,0.1665039,0.02587891
-11.25,4.5,0.4375,0.007324219,-0.02294922,0.9672852,-0.1313477,0.1665039,0.02587891
-10.3125,4.1875,0.375,0.003417969,-0.01123047,0.9165039,-0.1313477,0.1665039,0.02587891
-7.5625,3.75,0.75,0,-0.01513672,0.9399414,-0.1333008,0.1640625,0.02294922
-8.1875,2.9375,0.4375,-0.003417969,-0.03466797,0.9360352,-0.1333008,0.1640625,0.02294922
-5.6875,3.0625,0,-0.007324219,-0.01123047,0.9321289,-0.1333008,0.1640625,0.02294922
-4.625,2.8125,0.5625,-0.003417969,-0.003417969,0.9399414,-0.1333008,0.1640625,0.02294922
-4.75,2.9375,0.0625,0,-0.003417969,0.9399414,-0.1416016,0.1630859,0.02587891
-2.875,2.125,0.1875,0,-0.007324219,0.9516602,-0.1416016,0.1630859,0.02587891
-2.25,2.6875,-0.1875,-0.007324219,-0.01123047,0.9477539,-0.1416016,0.1630859,0.02587891
-2.8125,1.5,0.0625,-0.03466797,-0.02685547,0.9633789,-0.1279297,0.1665039,0.02441406
-2.6875,1.875,0.25,-0.03857422,0,0.9672852,-0.1279297,0.1665039,0.02441406
-2.1875,1.25,0.1875,-0.02294922,-0.003417969,0.9477539,-0.1279297,0.1665039,0.02441406
-2.5625,0.75,0.4375,0,-0.003417969,0.9594727,-0.1357422,0.1606445,0.02294922
-2.875,1.375,0.1875,-0.02294922,-0.02294922,0.9555664,-0.1357422,0.1606445,0.02294922
-1.5,1.5625,0.3125,-0.02685547,-0.01904297,0.9477539,-0.1357422,0.1606445,0.02294922
-0.125,1.5625,-0.5,-0.04248047,-0.003417969,0.9594727,-0.1357422,0.1606445,0.02294922
-0.3125,0.6875,-0.4375,-0.01123047,-0.01904297,0.9555664,-0.1357422,0.1606445,0.02294922
0.375,0.625,-0.1875,-0.01513672,0.01513672,0.9711914,-0.1357422,0.1606445,0.02294922
0.625,1.1875,0.375,-0.02685547,-0.01513672,0.9438477,-0.1357422,0.1606445,0.02294922
0.5625,0.75,0.25,-0.03076172,-0.03466797,0.9594727,-0.1289063,0.1630859,0.01464844
1.0625,0.8125,0.1875,-0.03857422,0,0.9555664,-0.1289063,0.1630859,0.01464844
0.625,0.5625,0.5625,-0.04638672,-0.02294922,0.9672852,-0.1289063,0.1630859,0.01464844
0.625,0.0625,0.625,-0.03857422,0.01513672,0.9672852,-0.1254883,0.1582031,0.02148438
0.5625,0.5625,1.0625,-0.05419922,-0.02294922,0.9868164,-0.1254883,0.1582031,0.02148438
0.1875,0.3125,0.375,-0.03076172,-0.01513672,0.9907227,-0.1254883,0.1582031,0.02148438
0.0625,0.0625,1.1875,-0.03857422,-0.007324219,0.9985352,-0.1254883,0.1582031,0.02148438
-0.375,0.5,1.125,-0.02685547,0.003417969,0.9672852,-0.1254883,0.1582031,0.02148438
0,1.0625,0.8125,-0.02685547,-0.01123047,0.9672852,-0.1254883,0.1582031,0.02148438
-0.1875,0.6875,0.9375,-0.01123047,-0.01123047,0.9711914,-0.1254883,0.1582031,0.02148438
0.6875,0.5,1.3125,-0.03466797,-0.03076172,0.9555664,-0.1298828,0.1616211,0.02148438
0.75,1,0.375,0,-0.01513672,0.9594727,-0.1298828,0.1616211,0.02148438
1.3125,1.25,0.625,-0.02685547,0,0.9594727,-0.1298828,0.1616211,0.02148438
1.3125,1.1875,0.5625,-0.02294922,-0.01513672,0.9711914,-0.1313477,0.1674805,0.01171875
1.9375,1.25,-0.0625,-0.03466797,-0.003417969,0.9516602,-0.1313477,0.1674805,0.01171875
2.4375,1.1875,0.25,-0.03076172,0.01123047,0.9594727,-0.1313477,0.1674805,0.01171875
3,1.125,-0.1875,-0.03466797,0.007324219,0.9829102,-0.1323242,0.1616211,0.02734375
